user_id,total_spent,transaction_count,avg_transaction_value,days_since_last_purchase,registration_date,city
U01347,2093.95,11,190.3590909090909,432,20231221,Lille
U02777,10424.62,7,1489.2314285714288,274,20230106,Marseille
U09056,2468.7200000000003,11,224.42909090909095,287,20240623,Rennes
U03786,2794.7299999999996,5,558.9459999999999,274,20240326,Toulouse
U09334,4390.07,12,365.83916666666664,319,20220812,Villeurbanne
U06866,3097.49,10,309.74899999999997,373,20220509,Reims
U04480,6373.780000000001,12,531.1483333333334,279,20230616,Lille
U00425,3152.75,10,315.275,395,20221216,Marseille
U07226,7872.9000000000015,12,656.0750000000002,268,20230819,Nîmes
U09159,951.1000000000001,6,158.51666666666668,287,20230113,Nantes
U07557,8515.470000000001,11,774.1336363636365,285,20230818,Marseille
U03762,594.66,5,118.93199999999999,397,20220516,Bordeaux
U02563,3104.1600000000003,7,443.4514285714286,295,20231112,Lyon
U06822,838.85,8,104.85625,327,20241022,Lyon
U09656,2535.02,9,281.6688888888889,346,20240802,Marseille
U01831,3474.9700000000003,12,289.5808333333334,267,20221125,Dijon
U00660,403.26,6,67.21,334,20220705,Lyon
U07562,4126.38,14,294.74142857142857,405,20231209,Strasbourg
U08838,2558.38,11,232.58,332,20221021,Paris
U09828,767.1800000000001,8,95.89750000000001,309,20221111,Reims
U04343,1470.7199999999998,9,163.4133333333333,330,20220810,Grenoble
U04959,7460.85,11,678.2590909090909,357,20220828,Toulouse
U08968,1288.6299999999999,9,143.1811111111111,312,20230528,Nantes
U02329,1297.9199999999998,13,99.83999999999999,269,20230724,Lyon
U03669,6180.119999999999,14,441.43714285714276,327,20220513,Nîmes
U00244,632.96,8,79.12,269,20240616,Rennes
U04584,17124.27,13,1317.2515384615385,413,20241102,Dijon
U05140,3444.45,12,287.03749999999997,321,20240914,Marseille
U05722,3164.58,11,287.6890909090909,373,20230324,Toulouse
U09291,675.47,10,67.547,597,20221117,Bordeaux
U08744,4800.42,11,436.4018181818182,279,20230727,Toulon
U03082,426.72,13,32.824615384615385,274,20240403,Grenoble
U00145,2403.67,12,200.30583333333334,302,20240506,Lyon
U02196,1773.75,14,126.69642857142857,293,20220212,Le Havre
U06899,4692.84,12,391.07,283,20230806,Rennes
U04064,1670.3999999999999,8,208.79999999999998,395,20230810,Rennes
U07335,4473.4800000000005,7,639.0685714285715,350,20230411,Villeurbanne
U07193,10431.73,10,1043.173,346,20231117,Angers
U07622,1479.74,7,211.39142857142858,270,20240811,Villeurbanne
U07142,2441.4100000000003,8,305.17625000000004,390,20240408,Dijon
U07744,8732.9,10,873.29,290,20240709,Reims
U07450,3538.29,7,505.46999999999997,358,20220412,Dijon
U03187,1578.52,8,197.315,328,20240813,Le Havre
U01156,6037.48,16,377.3425,310,20240224,Rennes
U03189,1739.02,12,144.91833333333332,280,20220703,Grenoble
U02763,3497.2300000000005,20,174.86150000000004,286,20240619,Reims
U09720,3501.95,10,350.195,287,20230306,Toulouse
U09253,895.5699999999999,10,89.55699999999999,283,20230914,Nice
U02518,6523.85,7,931.9785714285715,313,20230919,Nîmes
U03435,850.66,4,212.665,343,20220101,Toulouse
U07713,1118.27,10,111.827,328,20240325,Marseille
U00809,2416.62,12,201.385,385,20240307,Marseille
U06384,5260.040000000001,7,751.4342857142858,374,20220614,Paris
U08402,629.04,6,104.83999999999999,281,20240414,Rennes
U09405,6976.610000000001,14,498.32928571428573,290,20220317,Marseille
U04479,4250.809999999999,12,354.23416666666657,580,20220702,Marseille
U06334,1761.2599999999998,7,251.6085714285714,339,20220610,Reims
U00250,2121.4700000000003,8,265.18375000000003,551,20240218,Toulon
U00840,2897.8500000000004,9,321.98333333333335,314,20220405,Paris
U03929,3297.9300000000003,9,366.4366666666667,268,20220801,Strasbourg
U03576,1015.18,7,145.0257142857143,464,20240510,Paris
U04585,1174.55,10,117.455,352,20220327,Nice
U01557,958.03,5,191.606,327,20240203,Nantes
U07299,755.54,7,107.9342857142857,320,20230604,Lyon
U00653,463.90000000000003,7,66.27142857142857,379,20231218,Angers
U04603,1400.7999999999997,12,116.7333333333333,321,20220210,Nantes
U01085,1438.1599999999999,8,179.76999999999998,286,20220916,Toulon
U00271,7742.85,10,774.2850000000001,280,20231126,Grenoble
U06777,2444.25,14,174.58928571428572,282,20231225,Nice
U03465,1788.81,13,137.60076923076923,286,20240203,Lyon
U04396,3161.59,11,287.41727272727275,300,20230904,Villeurbanne
U00147,1237.4900000000002,5,247.49800000000005,323,20240503,Reims
U01763,6806.85,12,567.2375000000001,269,20221214,Toulon
U08319,2010.5399999999997,8,251.31749999999997,469,20241107,Rennes
U00330,5102.21,16,318.888125,363,20240206,Strasbourg
U00884,344.62,7,49.23142857142857,292,20231231,Nice
U04655,2679.51,10,267.951,285,20220413,Grenoble
U09437,1330.79,11,120.9809090909091,303,20230726,Grenoble
U08991,1060.52,8,132.565,267,20240430,Grenoble
U00478,2525.8599999999997,10,252.58599999999996,363,20240805,Reims
U04738,4349.17,5,869.8340000000001,303,20240505,Toulon
U01363,5236.15,13,402.7807692307692,286,20230618,Dijon
U09809,7093.459999999999,16,443.34124999999995,305,20231014,Lyon
U03771,8509.54,14,607.8242857142858,270,20230919,Grenoble
U01460,3488.9,13,268.3769230769231,379,20240903,Nîmes
U06781,3542.21,7,506.03000000000003,317,20230515,Nîmes
U02344,1521.27,9,169.03,307,20220812,Paris
U06175,5655.1900000000005,16,353.44937500000003,267,20241114,Saint-Etienne
U05770,2708.74,10,270.87399999999997,516,20231107,Grenoble
U05980,3245.8500000000004,10,324.58500000000004,312,20240123,Nîmes
U09929,1416.3500000000001,11,128.75909090909093,273,20220510,Toulon
U07165,1900.3399999999997,8,237.54249999999996,270,20230515,Angers
U06596,9348.970000000001,14,667.7835714285715,342,20230416,Strasbourg
U02438,2260.91,11,205.53727272727272,333,20240801,Strasbourg
U08747,1413.54,11,128.50363636363636,345,20231009,Nice
U09867,1462.75,8,182.84375,376,20240804,Lyon
U02012,3941.62,10,394.162,332,20220831,Toulouse
U06938,3697.3500000000004,7,528.1928571428572,364,20220120,Marseille
U01459,333.15999999999997,5,66.63199999999999,400,20220928,Lille
U04208,3694.0000000000005,14,263.8571428571429,320,20240714,Bordeaux
U07793,6791.200000000001,6,1131.8666666666668,690,20221220,Strasbourg
U05008,546.12,4,136.53,356,20240111,Bordeaux
U09886,10572.77,10,1057.277,333,20231217,Montpellier
U03025,2627.7999999999997,12,218.98333333333332,269,20230423,Lyon
U06240,5096.800000000001,10,509.6800000000001,299,20230426,Rennes
U08516,744.8199999999999,10,74.482,389,20230308,Villeurbanne
U05271,4541.5,9,504.6111111111111,418,20230912,Dijon
U01581,8394.22,10,839.4219999999999,288,20240913,Saint-Etienne
U08552,705.6700000000001,5,141.13400000000001,401,20230929,Villeurbanne
U05512,3300.03,5,660.0060000000001,296,20230715,Le Havre
U06691,2963.01,8,370.37625,341,20241121,Lyon
U02280,2085.33,10,208.533,313,20240330,Toulouse
U01529,2587.08,7,369.5828571428571,511,20220324,Paris
U09315,1437.5,12,119.79166666666667,305,20220927,Nice
U07763,1947.25,7,278.17857142857144,318,20240816,Dijon
U00499,5262.42,20,263.121,279,20231212,Strasbourg
U05842,3284.7200000000007,15,218.98133333333337,269,20221104,Marseille
U04626,1622.8899999999999,8,202.86124999999998,319,20231231,Villeurbanne
U04417,6347.94,17,373.4082352941176,329,20230823,Le Havre
U09493,5679.94,9,631.1044444444444,278,20220218,Paris
U01969,8757.68,12,729.8066666666667,291,20220505,Angers
U05484,1229.69,11,111.79,277,20240201,Reims
U07465,1517.42,6,252.90333333333334,359,20230908,Le Havre
U02191,1483.6399999999999,9,164.84888888888887,315,20220713,Saint-Etienne
U02227,513.65,9,57.07222222222222,271,20240511,Saint-Etienne
U00256,1599.4900000000002,7,228.49857142857147,379,20221110,Saint-Etienne
U01173,2320.1700000000005,9,257.79666666666674,276,20220801,Lille
U06720,8069.349999999999,8,1008.6687499999999,304,20231007,Nîmes
U00709,2045.49,7,292.21285714285716,300,20240814,Toulouse
U04687,3092.78,12,257.7316666666667,303,20231020,Saint-Etienne
U03870,6734.630000000001,13,518.0484615384617,285,20231114,Nice
U03912,5164.28,11,469.47999999999996,413,20220718,Dijon
U06190,7774.409999999999,13,598.0315384615384,296,20240707,Lille
U02105,1848.46,11,168.04181818181817,271,20220907,Paris
U09010,14466.91,13,1112.8392307692307,295,20231223,Nîmes
U01277,2955.0600000000004,15,197.00400000000002,371,20230929,Bordeaux
U07325,1639.56,9,182.17333333333332,320,20240226,Rennes
U08047,1288.71,9,143.19,294,20240316,Paris
U02308,1596.41,10,159.64100000000002,276,20241114,Nantes
U07941,1071.82,12,89.31833333333333,525,20231004,Strasbourg
U02505,1159.7800000000002,8,144.97250000000003,356,20231226,Angers
U07789,3034.15,13,233.39615384615385,312,20240811,Toulouse
U08166,6305.8899999999985,16,394.1181249999999,272,20240314,Rennes
U09500,4439.84,10,443.98400000000004,344,20240718,Lyon
U01555,5220.92,14,372.92285714285714,307,20220703,Montpellier
U02100,7953.6,10,795.36,400,20230107,Rennes
U04352,1648.1100000000001,11,149.82818181818183,269,20220516,Nice
U03243,1889.0,11,171.72727272727272,291,20220824,Saint-Etienne
U02675,3720.42,14,265.7442857142857,359,20220121,Angers
U08066,1347.8300000000002,12,112.31916666666667,268,20241129,Lyon
U06743,2576.020000000001,7,368.0028571428573,621,20220809,Montpellier
U08531,3336.29,11,303.2990909090909,310,20220314,Reims
U00957,395.57,4,98.8925,528,20230114,Villeurbanne
U05714,2294.6499999999996,15,152.97666666666663,345,20220415,Toulon
U03491,5991.859999999999,9,665.7622222222221,309,20231016,Lille
U02554,6329.07,7,904.1528571428571,285,20231118,Lyon
U00646,1031.06,10,103.106,282,20240216,Grenoble
U08462,3567.5600000000004,9,396.3955555555556,284,20231129,Angers
U00852,4293.16,8,536.645,342,20220327,Saint-Etienne
U02787,2401.36,10,240.13600000000002,297,20230817,Grenoble
U09029,2082.37,6,347.06166666666667,292,20220812,Strasbourg
U08128,4429.64,10,442.96400000000006,381,20220715,Paris
U00412,1413.1799999999998,9,157.01999999999998,301,20231003,Grenoble
U01232,11812.04,10,1181.2040000000002,286,20240818,Le Havre
U00408,5722.63,15,381.50866666666667,292,20220122,Toulouse
U06687,1057.53,6,176.255,411,20230402,Toulouse
U02849,4013.9099999999994,7,573.4157142857142,292,20220323,Toulon
U08346,2376.2799999999997,10,237.628,520,20231002,Marseille
U01630,3665.0400000000004,7,523.5771428571429,373,20230730,Strasbourg
U00132,5377.679999999999,9,597.52,270,20230121,Reims
U02923,7229.15,6,1204.8583333333333,280,20220521,Nantes
U06111,5873.0,13,451.7692307692308,296,20240125,Saint-Etienne
U09272,15782.150000000001,16,986.3843750000001,284,20221004,Nantes
U05212,15079.33,14,1077.095,329,20240721,Bordeaux
U06011,10547.0,12,878.9166666666666,337,20240123,Dijon
U05561,2651.05,13,203.9269230769231,312,20220131,Grenoble
U03314,1698.9299999999998,6,283.155,337,20240428,Le Havre
U09827,3952.58,6,658.7633333333333,328,20240902,Marseille
U05793,4740.780000000001,13,364.67538461538464,356,20230614,Marseille
U02705,2481.95,13,190.91923076923075,290,20220822,Villeurbanne
U01599,5523.389999999999,8,690.4237499999999,360,20240913,Dijon
U07182,2050.7400000000002,16,128.17125000000001,341,20230829,Nantes
U05744,6141.02,13,472.3861538461539,345,20220308,Grenoble
U00676,2458.16,15,163.87733333333333,326,20220226,Grenoble
U09321,1578.8700000000001,20,78.9435,358,20241010,Marseille
U04700,3335.41,13,256.57,308,20220222,Lille
U06579,8170.54,9,907.8377777777778,505,20230611,Grenoble
U05552,10574.18,11,961.289090909091,268,20220123,Lyon
U09711,4289.33,9,476.59222222222223,371,20230220,Saint-Etienne
U09383,2178.3600000000006,12,181.53000000000006,268,20240313,Rennes
U03028,781.9499999999999,6,130.325,377,20220905,Lille
U00833,1453.6599999999999,7,207.66571428571427,268,20220604,Toulon
U06005,5698.209999999999,13,438.3238461538461,297,20230425,Strasbourg
U03918,4055.04,7,579.2914285714286,368,20240724,Strasbourg
U01263,1416.38,16,88.52375,276,20231105,Toulon
U02478,3480.3500000000004,14,248.5964285714286,295,20220429,Nice
U01096,1209.49,8,151.18625,268,20240515,Le Havre
U04989,5072.59,9,563.6211111111111,442,20220116,Angers
U05399,7603.56,14,543.1114285714286,293,20220627,Angers
U05225,3207.7299999999996,9,356.41444444444437,309,20230330,Lyon
U00738,4109.12,11,373.55636363636364,267,20240115,Strasbourg
U09697,5012.700000000001,15,334.18000000000006,282,20221011,Villeurbanne
U04344,1877.8,8,234.725,367,20220719,Rennes
U04987,1781.04,6,296.84,374,20220115,Montpellier
U01971,3046.17,9,338.46333333333337,322,20220602,Le Havre
U08643,4533.09,7,647.5842857142858,392,20220911,Toulon
U00695,4357.82,7,622.5457142857142,280,20240614,Lille
U06346,7839.07,10,783.9069999999999,411,20240329,Paris
U07091,1636.7299999999998,7,233.8185714285714,291,20240728,Lille
U03050,4510.19,13,346.93769230769226,273,20220707,Toulon
U08471,859.55,8,107.44375,409,20230621,Dijon
U03100,4212.17,10,421.217,320,20230419,Reims
U00895,1475.19,9,163.91,275,20240805,Le Havre
U07364,4380.629999999999,9,486.73666666666657,405,20231107,Bordeaux
U07433,1655.89,10,165.589,282,20230701,Reims
U09961,17629.56,13,1356.1200000000001,321,20230509,Villeurbanne
U08903,4082.21,10,408.221,270,20240319,Reims
U03369,3095.1600000000003,14,221.08285714285716,287,20231008,Grenoble
U04594,3310.98,9,367.88666666666666,267,20230628,Nice
U02426,5877.869999999999,13,452.1438461538461,327,20240315,Lille
U00435,3213.21,12,267.7675,337,20240708,Toulouse
U03451,2173.3199999999997,12,181.10999999999999,358,20230318,Villeurbanne
U09932,7137.7699999999995,11,648.8881818181818,279,20241002,Reims
U03909,5695.699999999999,11,517.7909090909089,293,20241106,Saint-Etienne
U02270,16776.34,11,1525.1218181818183,357,20220222,Bordeaux
U03952,6385.4,9,709.4888888888888,619,20240907,Nice
U08299,2765.41,11,251.40090909090907,297,20220130,Nice
U06378,6160.6,8,770.075,292,20231206,Nantes
U02589,8262.33,14,590.1664285714286,267,20241119,Dijon
U04009,997.7,12,83.14166666666667,335,20230626,Nice
U00751,6763.7,13,520.2846153846153,323,20220706,Le Havre
U08405,2587.17,14,184.79785714285714,344,20220618,Paris
U08304,2252.79,13,173.29153846153847,288,20240819,Bordeaux
U06377,7550.540000000001,11,686.4127272727274,268,20220527,Saint-Etienne
U06188,2724.21,17,160.24764705882353,389,20230919,Rennes
U00641,11082.09,8,1385.26125,372,20240612,Toulon
U03738,3001.61,7,428.8014285714286,493,20220923,Grenoble
U09221,944.1,9,104.9,314,20220919,Paris
U04746,1360.0700000000002,6,226.67833333333337,396,20230214,Marseille
U05368,1471.62,8,183.9525,286,20231023,Toulouse
U01651,18669.04,14,1333.5028571428572,270,20230102,Paris
U03965,11139.0,10,1113.9,269,20240212,Toulouse
U09547,4295.799999999999,6,715.9666666666666,436,20220727,Saint-Etienne
U02690,1696.3,11,154.20909090909092,311,20240421,Paris
U05094,5721.0,8,715.125,304,20241103,Strasbourg
U04084,3532.02,11,321.09272727272725,308,20230918,Angers
U00955,6290.59,11,571.8718181818182,364,20241008,Lille
U02424,9135.38,13,702.7215384615384,350,20220317,Strasbourg
U02498,2420.38,6,403.3966666666667,516,20240306,Strasbourg
U05480,5582.75,11,507.52272727272725,389,20230319,Bordeaux
U01490,7261.529999999999,8,907.6912499999999,318,20230318,Toulon
U02246,3297.88,8,412.235,334,20240305,Rennes
U06576,6329.8,11,575.4363636363637,314,20220608,Marseille
U09347,1954.79,12,162.89916666666667,292,20231005,Reims
U09305,616.8199999999999,7,88.11714285714285,354,20240416,Lille
U06351,1715.7400000000002,17,100.92588235294119,295,20220221,Strasbourg
U08543,2089.7400000000002,13,160.7492307692308,404,20220514,Lille
U05889,5745.429999999999,9,638.3811111111111,359,20240823,Marseille
U03745,8097.860000000001,13,622.9123076923078,281,20221218,Bordeaux
U06486,4120.889999999999,14,294.34928571428566,279,20230124,Grenoble
U03602,1755.52,12,146.29333333333332,306,20220215,Marseille
U04774,3756.99,12,313.0825,485,20240909,Grenoble
U00439,3530.6800000000003,9,392.2977777777778,269,20240118,Nice
U01416,8657.55,14,618.3964285714285,269,20221111,Paris
U08270,1167.48,9,129.72,408,20240504,Nantes
U07294,7692.299999999999,6,1282.05,297,20221008,Le Havre
U05547,3541.52,9,393.5022222222222,384,20220929,Nice
U03662,8943.77,19,470.7247368421053,282,20231030,Rennes
U04207,556.87,13,42.83615384615385,297,20230129,Lyon
U06260,959.36,11,87.21454545454546,493,20241112,Nantes
U02587,3100.91,9,344.54555555555555,396,20220614,Dijon
U00929,3364.6099999999997,12,280.38416666666666,305,20230620,Strasbourg
U02234,4592.42,13,353.26307692307694,296,20230424,Bordeaux
U07396,230.43,7,32.91857142857143,291,20240526,Reims
U04988,666.62,10,66.662,334,20231201,Marseille
U09714,7420.1,11,674.5545454545455,310,20230403,Strasbourg
U00662,2589.4900000000002,11,235.40818181818184,269,20240321,Paris
U00313,1975.88,13,151.99076923076925,308,20231108,Angers
U05207,3339.64,9,371.0711111111111,328,20230930,Nice
U08944,454.90999999999997,10,45.491,377,20220620,Bordeaux
U05710,6911.34,18,383.96333333333337,289,20220414,Angers
U02038,786.3299999999999,9,87.36999999999999,286,20220711,Dijon
U09894,2032.0900000000001,13,156.3146153846154,278,20220818,Saint-Etienne
U08980,1146.24,8,143.28,273,20240717,Montpellier
U07869,1370.42,12,114.20166666666667,389,20230227,Marseille
U01241,2534.8900000000003,4,633.7225000000001,326,20230115,Toulon
U02694,1494.88,8,186.86,295,20230228,Angers
U09251,4946.37,10,494.637,279,20230101,Strasbourg
U05456,4484.5599999999995,15,298.97066666666666,300,20221002,Strasbourg
U03280,4389.5199999999995,9,487.7244444444444,311,20220621,Nîmes
U07691,5558.2300000000005,8,694.7787500000001,273,20240917,Marseille
U02733,467.28,7,66.75428571428571,312,20240415,Lyon
U06766,1368.5700000000002,5,273.71400000000006,529,20240216,Paris
U00419,905.3199999999999,7,129.33142857142857,273,20241105,Nantes
U02054,4011.59,13,308.58384615384614,361,20220705,Toulouse
U05190,744.77,6,124.12833333333333,441,20230601,Marseille
U02253,1914.96,11,174.08727272727273,306,20220121,Le Havre
U06418,4844.77,8,605.59625,415,20221201,Toulon
U08703,959.94,10,95.994,285,20231212,Dijon
U00012,8707.66,11,791.6054545454546,318,20220213,Bordeaux
U05113,6794.370000000001,7,970.6242857142859,270,20220312,Rennes
U06389,5120.3099999999995,14,365.7364285714285,281,20230613,Nantes
U08007,2623.9,7,374.84285714285716,356,20230510,Toulouse
U03392,6550.01,10,655.001,316,20220502,Toulouse
U03793,4281.799999999999,8,535.2249999999999,460,20231001,Lyon
U05992,6204.5,13,477.2692307692308,291,20230129,Marseille
U04928,705.66,3,235.22,623,20240404,Villeurbanne
U09373,3162.61,8,395.32625,335,20230523,Dijon
U09040,4230.71,8,528.83875,350,20231119,Nice
U04751,5557.27,9,617.4744444444445,381,20220924,Strasbourg
U04030,2449.2799999999997,8,306.15999999999997,334,20240924,Lyon
U05930,868.8600000000001,5,173.77200000000002,332,20220616,Dijon
U00131,911.6500000000001,11,82.87727272727274,274,20240401,Lyon
U09368,7456.219999999999,6,1242.7033333333331,383,20230928,Grenoble
U04372,1252.48,15,83.49866666666667,372,20240827,Paris
U02484,3660.4399999999996,5,732.088,342,20230831,Villeurbanne
U06673,9311.3,11,846.4818181818181,301,20230118,Lyon
U09909,1845.3800000000003,13,141.95230769230773,284,20230424,Le Havre
U01309,2080.92,10,208.092,313,20240530,Toulon
U06229,3056.0299999999997,10,305.60299999999995,332,20220814,Grenoble
U05313,1616.5900000000001,8,202.07375000000002,519,20220805,Strasbourg
U02663,2152.52,10,215.252,289,20240501,Paris
U02161,10087.57,14,720.5407142857142,272,20240819,Lyon
U03863,4590.429999999999,14,327.8878571428571,278,20230518,Nantes
U01397,4662.3,9,518.0333333333333,463,20241127,Nîmes
U04266,5586.75,14,399.05357142857144,316,20240911,Saint-Etienne
U08817,3084.5599999999995,13,237.2738461538461,288,20221118,Montpellier
U03366,1471.96,4,367.99,500,20230717,Grenoble
U02192,3838.49,12,319.87416666666667,364,20230521,Paris
U07668,3917.67,10,391.767,269,20221103,Montpellier
U02011,6996.799999999999,16,437.29999999999995,270,20230807,Montpellier
U06318,3441.8600000000006,5,688.3720000000001,270,20230403,Nantes
U08401,738.3599999999999,9,82.03999999999999,283,20230802,Dijon
U04962,8550.75,11,777.3409090909091,292,20221103,Toulouse
U07338,8018.9,11,728.9909090909091,305,20221008,Le Havre
U07382,11580.519999999999,18,643.3622222222222,274,20221008,Saint-Etienne
U04716,7403.200000000001,11,673.0181818181819,309,20221130,Saint-Etienne
U07121,2177.62,10,217.762,274,20220723,Marseille
U03038,3518.4799999999996,11,319.86181818181814,359,20220404,Nîmes
U00045,11609.050000000001,9,1289.8944444444446,327,20240719,Montpellier
U02333,1790.61,14,127.90071428571427,325,20230526,Villeurbanne
U06518,411.23,6,68.53833333333334,549,20230911,Villeurbanne
U05379,1941.33,14,138.66642857142855,383,20220224,Grenoble
U09069,4475.1,15,298.34000000000003,373,20220127,Lyon
U08754,1754.7899999999997,14,125.34214285714283,280,20240619,Toulon
U07813,5471.4800000000005,10,547.148,323,20220726,Montpellier
U03637,3465.3900000000003,16,216.58687500000002,277,20240401,Villeurbanne
U07431,2754.27,8,344.28375,346,20240803,Bordeaux
U09694,5375.83,12,447.98583333333335,297,20241029,Montpellier
U03939,1929.59,9,214.39888888888888,289,20230423,Saint-Etienne
U09514,4984.48,10,498.448,278,20220115,Toulon
U06489,1853.46,10,185.346,520,20220516,Nîmes
U07348,1367.87,8,170.98375,420,20240804,Lille
U02821,2037.3899999999999,13,156.72230769230768,312,20240421,Nice
U06523,4580.15,13,352.3192307692307,361,20220111,Toulon
U05273,4496.18,12,374.6816666666667,319,20241102,Lyon
U07559,2710.59,10,271.059,287,20240613,Saint-Etienne
U04717,1647.98,6,274.66333333333336,307,20240920,Toulouse
U07584,6967.76,14,497.69714285714286,476,20220726,Villeurbanne
U05692,1048.13,9,116.45888888888891,298,20240526,Lille
U04059,4205.2300000000005,8,525.6537500000001,434,20220129,Angers
U06230,3384.7300000000005,9,376.08111111111117,275,20240204,Dijon
U05587,2515.48,12,209.62333333333333,332,20230909,Angers
U06690,2164.15,10,216.41500000000002,314,20220629,Bordeaux
U08722,3953.83,9,439.31444444444446,554,20220801,Paris
U03857,10602.9,11,963.9,457,20221222,Rennes
U03753,1815.6399999999999,4,453.90999999999997,286,20220321,Grenoble
U03763,4733.610000000001,10,473.36100000000005,381,20230119,Lille
U01682,2695.8,7,385.11428571428576,303,20230321,Toulouse
U00882,1297.3,9,144.14444444444445,493,20230311,Toulouse
U04835,920.83,5,184.166,330,20230124,Lille
U06367,2770.51,6,461.7516666666667,269,20240424,Rennes
U02752,5419.869999999999,13,416.91307692307686,278,20240802,Toulouse
U05451,8161.039999999999,13,627.7723076923077,304,20221114,Nantes
U01348,6927.83,13,532.91,294,20220415,Toulouse
U04969,1236.97,7,176.71,421,20240903,Bordeaux
U01825,302.25,11,27.477272727272727,533,20220705,Bordeaux
U08321,2568.5800000000004,12,214.04833333333337,465,20230615,Nice
U07781,799.5699999999999,6,133.26166666666666,307,20240225,Dijon
U08814,9677.82,11,879.8018181818181,357,20221207,Marseille
U09154,651.47,8,81.43375,397,20230505,Paris
U03826,4026.07,11,366.00636363636363,356,20231021,Strasbourg
U01253,1242.88,9,138.0977777777778,304,20220603,Lyon
U07991,7667.4400000000005,11,697.0400000000001,286,20230503,Toulon
U01809,6185.19,9,687.2433333333333,276,20231127,Nice
U06311,4922.129999999999,15,328.14199999999994,278,20231028,Toulon
U00449,1631.4699999999998,16,101.96687499999999,313,20230425,Angers
U08023,1692.5,8,211.5625,279,20231219,Nîmes
U04931,1636.96,8,204.62,404,20220924,Montpellier
U05993,3979.36,19,209.44,279,20231227,Angers
U08409,11297.470000000001,11,1027.0427272727275,318,20220417,Toulon
U08103,2241.2,13,172.39999999999998,285,20241111,Reims
U09972,1358.45,4,339.6125,417,20240902,Angers
U07034,3613.63,13,277.97153846153844,321,20231024,Le Havre
U02932,3375.17,8,421.89625,355,20240530,Grenoble
U06737,3168.43,9,352.04777777777775,318,20231219,Nîmes
U01022,7303.530000000001,13,561.8100000000001,349,20240819,Marseille
U00462,6919.699999999999,12,576.6416666666665,280,20220910,Nice
U01692,8377.66,10,837.766,270,20240524,Lyon
U05794,4493.92,9,499.32444444444445,300,20240229,Toulon
U07049,5439.53,9,604.3922222222222,404,20240103,Villeurbanne
U00058,7052.490000000001,10,705.249,371,20230317,Nice
U00091,5761.969999999999,7,823.1385714285714,267,20220103,Nîmes
U04874,1236.9599999999998,9,137.43999999999997,297,20231226,Rennes
U01621,3982.3,10,398.23,317,20240813,Dijon
U01801,1368.72,7,195.53142857142856,317,20230311,Villeurbanne
U08662,2271.98,9,252.44222222222223,314,20240918,Lille
U05907,5201.879999999999,12,433.48999999999995,389,20220927,Paris
U09262,6939.67,13,533.8207692307692,381,20220927,Lille
U04114,2249.15,7,321.3071428571429,269,20240501,Bordeaux
U06813,12295.36,12,1024.6133333333335,303,20230914,Montpellier
U01977,3819.41,9,424.37888888888887,301,20240121,Lyon
U02831,1754.1100000000001,11,159.46454545454546,353,20231127,Nice
U03067,847.12,9,94.12444444444445,304,20220312,Angers
U02441,1395.72,7,199.38857142857142,316,20240331,Dijon
U02863,7242.460000000001,10,724.2460000000001,285,20221008,Nîmes
U00121,7938.8099999999995,7,1134.1157142857141,269,20220816,Reims
U04281,2412.17,12,201.01416666666668,274,20240518,Nantes
U01510,2028.1100000000001,11,184.37363636363636,350,20230520,Paris
U07273,2018.61,10,201.861,295,20220218,Dijon
U06795,1009.39,8,126.17375,351,20230406,Saint-Etienne
U03665,8833.79,9,981.5322222222223,268,20231017,Nîmes
U00321,802.8300000000002,16,50.17687500000001,269,20220204,Toulon
U08725,1283.8400000000001,12,106.98666666666668,338,20220811,Saint-Etienne
U09570,13908.490000000002,22,632.204090909091,273,20220726,Nîmes
U02769,3806.3,4,951.575,275,20220705,Dijon
U04528,3277.9500000000003,12,273.1625,277,20220113,Bordeaux
U00324,2245.68,11,204.15272727272725,277,20220523,Grenoble
U08044,3575.4600000000005,9,397.27333333333337,447,20220722,Paris
U04767,1697.9099999999999,15,113.19399999999999,272,20241126,Marseille
U01662,8973.41,14,640.9578571428572,452,20230924,Nice
U03867,6178.9400000000005,8,772.3675000000001,284,20220729,Nîmes
U07251,6663.38,9,740.3755555555556,281,20240622,Saint-Etienne
U08371,1362.34,8,170.2925,304,20230802,Le Havre
U01039,1600.6200000000001,7,228.66000000000003,389,20230209,Toulouse
U00120,4696.240000000001,6,782.7066666666668,302,20240225,Dijon
U09051,5651.550000000001,10,565.1550000000001,363,20230310,Toulon
U09860,2642.65,11,240.2409090909091,313,20240506,Strasbourg
U01256,4787.8,11,435.25454545454545,350,20240123,Strasbourg
U06263,2402.19,11,218.38090909090909,279,20230127,Nantes
U05904,4620.1900000000005,15,308.0126666666667,280,20240820,Dijon
U07318,11995.71,13,922.746923076923,324,20220102,Lille
U05423,872.31,4,218.0775,274,20241022,Montpellier
U01765,6069.17,14,433.51214285714286,278,20230413,Le Havre
U08827,384.28,17,22.60470588235294,278,20240216,Nîmes
U06608,6548.55,9,727.6166666666667,305,20240829,Lille
U03270,840.78,5,168.156,308,20230716,Toulouse
U01837,5470.7,12,455.89166666666665,302,20231220,Rennes
U03334,7583.870000000001,12,631.9891666666667,284,20230214,Villeurbanne
U09482,2892.4,6,482.06666666666666,420,20240630,Lille
U06877,13297.96,11,1208.9054545454544,271,20220517,Grenoble
